2,9302250,-4830150,-4472300,
3,8363100,-2900650,-2645200,-2817550,
4,7301500,-1811300,-1763650,-2004950,-1722000,
5,6415150,-1287750,-1215400,-1463350,-1334700,-1114450,
6,5806600,-1370050,-792000,-858500,-1036450,-1029250,-720950,
7,4785350,-1211000,-843650,-536950,-782750,-344150,-480650,-586900,
8,4233950,-430650,-438900,-624600,-746600,-358300,-788400,-710400,-136900,
9,3803550,-531150,-395150,-610250,-167700,-422050,-596800,-240350,-71300,-769700,
10,3607450,-529450,-478900,-499100,-175650,-500350,-380150,-107550,-214300,-265500,-457500,
11,3461100,-597200,-555250,-130550,-137050,-85250,-568800,-296650,-383150,-175450,-290550,-242300,
12,3094500,-210450,-466750,-56250,-368900,-419550,-276800,-308450,-244650,-98150,-218050,-317350,-110350,
13,3165750,90700,-57150,-196500,-611000,-356600,136150,-335400,-199900,47850,-363100,-484200,-215350,-622550,
14,2868300,146350,71700,1150,-338200,-94550,-306850,-457850,9700,-412150,338550,-421150,-669150,-580100,-157150,
15,2836400,-430250,-302100,61050,-268250,-481200,-340950,469100,702250,-148900,-479300,-738050,-493900,252750,-372150,-268000,
16,3010050,-427600,66350,-244250,-396550,-235200,-210350,190800,-102400,20800,-92350,-231150,319950,-628600,-487850,-579000,25750,
17,2802950,-471850,-869250,-210250,-99000,-81900,-654250,381250,-107550,-34600,684150,-132050,34600,-258850,8400,-641250,-187950,-164300,
18,3184550,13650,-257450,-57000,62100,339800,-178200,-317100,366250,-340200,-278600,-561950,-408900,-280650,-480450,26900,-102750,-114650,-617150,
19,2755250,612450,74700,-438450,-377100,-58450,-146650,154250,337200,-634000,-812850,-111950,-346350,126050,-371150,257850,-846950,165050,61000,-401800,
20,3321950,-552900,-508900,-52600,-198100,24800,-186600,-800950,-544800,-224050,285050,336550,-580450,-131350,-85950,95950,-490800,344750,169100,96200,-318900,
21,3188500,-584100,522850,-200,521550,-264050,-232300,378900,-150,-38150,-51200,-952450,-250300,-57200,-846050,-117500,131450,-247900,-283950,-311850,30850,-538850,
22,3313250,-656150,-63400,-372250,-191950,-227950,-813800,-647650,67300,868850,-815650,172450,-443950,-44800,32900,-123650,-229300,-138600,258800,-52550,210950,249100,-354150,
23,2999350,-144600,-442300,224000,98450,151100,157450,281550,-482200,-434100,161800,-354350,-106250,-41800,185850,-864700,-416950,82850,-184900,-350100,31050,540350,-285500,-808350,
24,3053600,-324650,-317000,247600,98150,-347650,-549000,217450,10400,-186500,-326950,73800,-57600,-95100,-183050,-111050,-425350,307850,-306850,-823350,417100,-162750,-94350,187800,-304950,
25,3119050,265450,-184450,-30050,-268000,-310900,-1087250,-263200,71650,59850,-567850,-151800,42950,-199450,761950,-107700,-181200,299450,87700,53950,119650,-165550,-300750,-316900,-255400,-493700,
26,3029150,199750,-133600,207150,-396750,-175600,-232450,236250,-724650,-500800,-312600,514800,-168900,-521300,-531000,-136250,-248100,83900,-410450,-272750,-675450,663750,-240050,-142250,-146850,739050,293400,
27,3217350,73350,-818950,-219900,140850,81400,-919000,133150,500900,-589050,-105900,-47600,-751650,-184950,493350,293500,-167200,-33850,-348800,-368400,-550750,162250,548550,223600,-107050,-279550,-630500,252150,
28,3171900,58500,-296450,-375000,-662400,218500,-840450,123600,-81350,61650,-523050,32150,-486250,-316400,504750,-291700,46850,-139100,3750,-476750,-457950,237800,-291150,783350,-178300,147800,-115900,111900,26900,
29,2658650,374450,278200,74250,-580200,-641750,90850,-115050,-750550,493400,-268900,-105650,-392000,-80050,257800,-26900,-81100,-1055800,-189800,146850,-77900,98650,-888450,181350,161250,107250,-680950,44750,552100,412350,
30,2970100,522650,-399650,-466100,-350700,-422750,218800,-92550,219450,-115550,-174150,-490100,173350,-589850,343850,191000,297650,872750,-8050,-744200,89000,-23400,-315600,-23450,-510850,-645400,-245050,-137250,-192300,-72500,117850,
31,2955350,-265050,-540800,-37350,571550,403450,-781500,413600,-525400,-801700,-783750,-710450,-26350,-205750,-229200,569350,119100,-191100,73050,-411900,-206650,-19350,-216050,566650,-129650,317600,385100,522250,-855500,-13550,465950,-415050,
32,2491350,222000,340050,272650,236200,374250,108000,221900,-476750,131550,-21200,-286650,-428800,-303450,-135350,-501100,68350,-225150,33250,-185850,-635250,-21100,-90500,-451350,-531000,-611350,-349950,-29750,-237900,-153450,593900,54900,524350,
33,2918750,-190400,757350,376600,377050,-132400,259200,-423850,-335150,28950,-447950,-684900,22300,-928600,-448300,153950,169100,484350,171450,377550,-341200,524050,-163150,446000,-486400,-586300,-715800,-549250,91050,-432150,-91500,-272850,516950,-447800,
34,3003500,-65350,-423800,-406450,-71400,542900,-213400,287300,157450,-425650,-733800,9700,-287200,-513500,-40450,-476000,396300,-110050,-508550,320950,4650,-407400,418500,79750,475400,-418200,-80400,361000,77300,-214900,-96250,-29550,-499500,-223500,107200,
35,2959000,550750,64400,60900,-569700,-269150,-655800,245150,182950,-97200,484200,469050,622050,751300,7000,-652650,-33400,161400,427000,-686000,554450,-647550,-445000,-1164100,-514500,-522500,-144750,161500,-118450,-502650,-979850,605600,-195050,-604450,141100,351450,
36,3149150,402100,-237300,419000,-201650,-523550,-520550,-305800,193200,-213300,85550,-261650,-101300,-1295200,-565700,346200,151350,137350,-430650,-3400,-146250,250200,-321900,253650,217550,203400,-40350,527600,-97400,696700,-375350,-227900,-557150,-619500,-88500,-52800,150550,
37,3152250,-509250,267100,-85000,348450,-319500,-173950,-124150,-926150,-513800,431000,-79700,148450,-263600,173450,-70350,181750,141850,-148450,-358050,659700,91200,42800,959900,-42300,-837300,-1068800,73600,-399150,285400,548850,-13050,-412850,-548800,-702350,-396600,-88500,572200,
38,2759400,-132600,-323050,-42100,-331250,-601250,-418500,-444000,-177200,262200,-22500,-581550,975600,-222350,-250350,-403650,835200,-266250,144150,174750,-13100,359750,798500,-224000,131400,-655000,-511300,-158150,-53200,-427450,-493950,-586700,192800,43250,193800,-547200,919900,-93100,185250,
39,3367850,-117850,231600,-110750,-13600,-65400,-895300,-460950,87900,-192150,31350,208800,-539450,204300,-243400,-53950,148450,-796250,-704800,-220400,-84950,34550,1084050,1054250,821900,-333750,129000,709050,-838600,-85950,-351550,-718350,102950,-8800,-93550,583800,-276600,294000,-844400,-1046950,
40,2361400,110700,23650,-555750,64750,-161650,20750,-589350,-34100,996050,-248350,604800,-1448450,-26750,9900,-287800,320550,232550,-363400,-34100,-70950,-117100,-788100,-27050,912350,-141000,-893350,681250,-643550,-22200,85000,85250,-215050,348150,731950,62100,-133150,-331650,126200,-363150,-285350,
41,2500900,2000,475750,-579500,336250,-286000,607800,-276200,13300,-73150,-629550,641350,-533450,153650,-347200,927000,-221600,-735850,-110750,-201350,553900,1438550,386350,204050,761000,-1094900,-447250,554750,42950,-658700,-1107350,32500,-641400,-993200,-278750,-243750,505750,-837800,1053000,-247850,-36600,-612750,
42,2841050,-408100,-596650,929750,272900,329100,855200,885200,144350,-242700,-198250,242900,-916050,-481100,49600,148500,-297250,-17800,-998500,1161650,-169850,-578400,-360100,1400,-672050,-774600,-108200,-117850,-488000,342300,-239700,989950,53450,-529750,407150,576850,708400,88200,-905100,-549450,-456300,-764650,-161700,
43,2889300,-238750,262650,427950,38950,-438700,-438950,1350,-412700,1004200,-191000,247200,-937150,-170000,-393450,525700,232900,202850,-633150,-340850,-375650,260150,263700,821150,-699250,-432450,-357150,-355200,-519500,-264550,-67850,278750,-917500,-238900,-440000,-493650,1233800,582350,-941500,373300,-203200,387800,746950,-284250,
44,2524400,847950,-575050,-177850,94650,-553850,-51350,-493350,-550650,-649450,-890550,-488900,-191550,45450,-84850,170000,44700,525950,-215200,-142100,-626100,106150,696700,779100,966250,-7500,765250,327450,-196400,-399050,-259250,357500,-471950,336200,-585300,-324700,-155650,-392050,55850,-888000,-821700,-363450,410400,608600,888850,
